Raman Shift (1/cm),Intensity (Counts)
1392.24,1154.33
1392.5,1155.18
1392.77,1161.38
1393.03,1163.34
1393.3,1163.65
1393.56,1159.61
1393.83,1172.29
1394.09,1151.6
1394.36,1157.53
1394.62,1153.47
1394.89,1157.05
1395.15,1160.97
1395.42,1158.29
1395.68,1153.04
1395.95,1178.36
1396.21,1167.63
1396.48,1154.38
1396.74,1167.11
1397.01,1165.33
1397.27,1157.97
1397.54,1154.5
1397.8,1161.13
1398.07,1163.4
1398.33,1155.42
1398.6,1157.1
1398.86,1150.39
1399.13,1161.1
1399.39,1149.94
1399.66,1167.74
1399.92,1150.55
1400.19,1159.74
1400.45,1169.76
1400.72,1159
1400.98,1159.19
1401.24,1157.96
1401.51,1163.79
1401.77,1163.28
1402.04,1156.24
1402.3,1160.9
1402.57,1157.04
1402.83,1163.92
1403.1,1149.82
1403.36,1153.08
1403.63,1156.61
1403.89,1149.43
1404.15,1154.38
1404.42,1153.69
1404.68,1160.85
1404.95,1170.6
1405.21,1148.42
1405.48,1148.39
1405.74,1159.67
1406,1151.97
1406.27,1155.91
1406.53,1154.15
1406.8,1153.45
1407.06,1160.3
1407.33,1151.46
1407.59,1144.2
1407.85,1151.17
1408.12,1147.9
1408.38,1138.64
1408.65,1154.69
1408.91,1157.27
1409.17,1156.15
1409.44,1150.58
1409.7,1149.23
1409.97,1152.05
1410.23,1153.19
1410.49,1161.49
1410.76,1153.85
1411.02,1146.34
1411.29,1150.05
1411.55,1158.34
1411.81,1162.95
1412.08,1155.89
1412.34,1154.31
1412.61,1155.75
1412.87,1158.72
1413.13,1156.88
1413.4,1146.37
1413.66,1154.78
1413.92,1151.87
1414.19,1138.91
1414.45,1146.89
1414.71,1148.67
1414.98,1152.44
1415.24,1158.54
1415.44,1160
1415.71,1140
1415.98,1150
1416.25,1140
1416.52,1148
1416.78,1156
1417.05,1152
1417.32,1152
1417.59,1143
1417.85,1158
1418.12,1166
1418.39,1154
1418.66,1138
1418.93,1157
1419.19,1165
1419.46,1169
1419.73,1158
1420,1140
1420.26,1158
1420.53,1144
1420.8,1146
1421.07,1154
1421.33,1146
1421.6,1158
1421.87,1169
1422.14,1145
1422.4,1151
1422.67,1155
1422.94,1164
1423.21,1148
1423.47,1145
1423.74,1148
1424.01,1160
1424.28,1138
1424.54,1152
1424.81,1157
1425.08,1150
1425.35,1151
1425.61,1152
1425.88,1151
1426.15,1142
1426.41,1148
1426.68,1151
1426.95,1154
1427.21,1142
1427.48,1158
1427.75,1162
1428.02,1148
1428.28,1153
1428.55,1149
1428.82,1151
1429.08,1156
1429.35,1152
1429.62,1158
1429.89,1140
1430.15,1147
1430.42,1154
1430.69,1154
1430.95,1140
1431.22,1157
1431.49,1141
1431.75,1165
1432.02,1150
1432.29,1157
1432.55,1160
1432.82,1134
1433.09,1155
1433.35,1144
1433.62,1153
1433.89,1156
1434.15,1170
1434.42,1150
1434.69,1146
1434.95,1142
1435.22,1145
1435.49,1157
1435.75,1149
1436.02,1157
1436.29,1142
1436.55,1145
1436.82,1144
1437.09,1145
1437.35,1162
1437.62,1155
1437.88,1149
1438.15,1136
1438.42,1165
1438.68,1146
1438.95,1148
1439.22,1160
1439.48,1148
1439.75,1144
1440.02,1166
1440.28,1132
1440.55,1154
1440.81,1152
1441.08,1148
1441.35,1124
1441.61,1156
1441.88,1155
1442.15,1150
1442.41,1146
1442.68,1162
1442.94,1167
1443.21,1166
1443.48,1165
1443.74,1166
1444.01,1165.67
1444.27,1163.67
1444.54,1163.47
1444.81,1158
1445.07,1164
1445.34,1144
1445.6,1124
1445.87,1143
1446.13,1136
1446.4,1155
1446.67,1156
1446.93,1142
1447.2,1135
1447.46,1142
1447.73,1152
1447.99,1147
1448.26,1147
1448.53,1158
1448.79,1157
1449.06,1163
1449.32,1152
1449.59,1132
1449.85,1136
1450.12,1163
1450.39,1164
1450.65,1152
1450.92,1156
1451.18,1156
1451.45,1162
1451.71,1142
1451.98,1156
1452.24,1140
1452.51,1153
1452.77,1160
1453.04,1160
1453.3,1153
1453.57,1156
1453.84,1140
1454.1,1148
1454.37,1154
1454.63,1140
1454.9,1165
1455.16,1148
1455.43,1156
1455.69,1152
1455.96,1152
1456.22,1154
1456.49,1134
1456.75,1145
1457.02,1150
1457.28,1144
1457.55,1144
1457.81,1149
1458.08,1157
1458.34,1142
1458.61,1144
1458.87,1130
1459.14,1157
1459.4,1144
1459.67,1147
1459.93,1143
1460.2,1143
1460.46,1159
1460.73,1156
1460.99,1158
1461.26,1150
1461.52,1150
1461.79,1153
1462.05,1142
1462.32,1151
1462.58,1138
1462.85,1152
1463.11,1152
1463.38,1137
1463.64,1143
1463.91,1162
1464.17,1153
1464.43,1156
1464.7,1160
1464.96,1165
1465.23,1158
1465.49,1154
1465.76,1145
1466.02,1150
1466.29,1151
1466.55,1167
1466.81,1154
1467.08,1142
1467.34,1140
1467.61,1146
1467.87,1148
1468.14,1163
1468.4,1132
1468.66,1156
1468.93,1134
1469.19,1151
1469.46,1143
1469.72,1155
1469.99,1148
1470.25,1163
1470.51,1156
1470.78,1150
1471.04,1148
1471.31,1144
1471.57,1147
1471.84,1156
1472.1,1138
1472.36,1153
1472.63,1144
1472.89,1161
1473.15,1148
1473.42,1151
1473.68,1148
1473.95,1145
1474.21,1150
1474.47,1140
1474.74,1158
1475,1161
1475.27,1130
1475.53,1142
1475.79,1157
1476.06,1151
1476.32,1160
1476.59,1142
1476.85,1149
1477.11,1155
1477.38,1142
1477.64,1146
1477.9,1149
1478.17,1132
1478.43,1150
1478.69,1149
1478.96,1150
1479.22,1156
1479.48,1138
1479.75,1160
1480.01,1155
1480.28,1155
1480.54,1149
1480.8,1153
1481.07,1152
1481.33,1151
1481.59,1160
1481.86,1147
1482.12,1120
1482.38,1143
1482.65,1146
1482.91,1159
1483.17,1152
1483.44,1142
1483.7,1157
1483.96,1146
1484.23,1151
1484.49,1138
1484.75,1163
1485.02,1150
1485.28,1152
1485.54,1158
1485.81,1150
1486.07,1158
1486.33,1154
1486.59,1144
1486.86,1150
1487.12,1163
1487.38,1160
1487.65,1149
1487.91,1169
1488.17,1148
1488.44,1163
1488.7,1136
1488.96,1142
1489.22,1153
1489.49,1140
1489.75,1147
1490.01,1161
1490.28,1160
1490.54,1148
1490.8,1156
1491.06,1146
1491.33,1158
1491.59,1152
1491.85,1149
1492.11,1151
1492.38,1147
1492.64,1159
1492.9,1144
1493.17,1165
1493.43,1154
1493.69,1150
1493.95,1144
1494.21,1153
1494.48,1142
1494.74,1148
1495,1160
1495.27,1148
1495.53,1149
1495.79,1146
1496.05,1152
1496.31,1155
1496.58,1155
1496.84,1152
1497.1,1139
1497.36,1144
1497.63,1154
1497.89,1155
1498.15,1130
1498.41,1148
1498.68,1153
1498.94,1147
1499.2,1158
1499.46,1144
1499.72,1149
1499.99,1150
