Raman Shift (1/cm),Intensity (Counts)
1392.5,1174.63
1392.77,1180.5
1393.03,1156.58
1393.3,1168.6
1393.56,1155.64
1393.83,1152.55
1394.09,1163.52
1394.36,1166.53
1394.62,1161.83
1394.89,1168.17
1395.15,1165.88
1395.42,1158.44
1395.68,1169.51
1395.95,1155.93
1396.21,1169.72
1396.48,1167.26
1396.74,1151.5
1397.01,1161.55
1397.27,1168.11
1397.54,1175.99
1397.8,1162.12
1398.07,1171.09
1398.33,1164.39
1398.6,1161.08
1398.86,1157.74
1399.13,1148.36
1399.39,1169.98
1399.66,1154.97
1399.92,1149.32
1400.19,1161.12
1400.45,1155.93
1400.72,1168.91
1400.98,1164.37
1401.24,1156.91
1401.51,1163.48
1401.77,1158.06
1402.04,1160.67
1402.3,1168.82
1402.57,1156.58
1402.83,1171.2
1403.1,1161.38
1403.36,1163.46
1403.63,1160.75
1403.89,1160.57
1404.15,1157.51
1404.42,1155.2
1404.68,1158.97
1404.95,1149.95
1405.21,1162.71
1405.48,1156.34
1405.74,1152.93
1406,1163.28
1406.27,1153.56
1406.53,1163.89
1406.8,1157.75
1407.06,1156.66
1407.33,1156.93
1407.59,1158.54
1407.85,1156.01
1408.12,1159.66
1408.38,1151.68
1408.65,1152.09
1408.91,1150.24
1409.17,1149.24
1409.44,1151.21
1409.7,1153.57
1409.97,1151.97
1410.23,1158.55
1410.49,1151.51
1410.76,1142.69
1411.02,1153.21
1411.29,1159.67
1411.55,1157.61
1411.81,1159.94
1412.08,1149.57
1412.34,1151.26
1412.61,1160
1412.87,1167.26
1413.13,1168.93
1413.4,1161.9
1413.66,1163.17
1413.92,1156.26
1414.19,1162.83
1414.45,1155.09
1414.71,1162.36
1414.98,1151.8
1415.24,1157.41
1415.44,1162
1415.71,1162
1415.98,1166
1416.25,1158
1416.52,1158
1416.78,1156
1417.05,1157
1417.32,1162
1417.59,1162
1417.85,1157
1418.12,1150
1418.39,1158
1418.66,1144
1418.93,1164
1419.19,1154
1419.46,1153
1419.73,1159
1420,1144
1420.26,1161
1420.53,1151
1420.8,1153
1421.07,1138
1421.33,1160
1421.6,1160
1421.87,1148
1422.14,1165
1422.4,1152
1422.67,1156
1422.94,1146
1423.21,1164
1423.47,1164
1423.74,1147
1424.01,1157
1424.28,1163
1424.54,1142
1424.81,1140
1425.08,1153
1425.35,1156
1425.61,1145
1425.88,1152
1426.15,1159
1426.41,1140
1426.68,1128
1426.95,1173
1427.21,1158
1427.48,1146
1427.75,1158
1428.02,1148
1428.28,1160
1428.55,1157
1428.82,1147
1429.08,1148
1429.35,1140
1429.62,1146
1429.89,1164
1430.15,1152
1430.42,1155
1430.69,1174
1430.95,1154
1431.22,1154
1431.49,1144
1431.75,1150
1432.02,1146
1432.29,1147
1432.55,1150
1432.82,1152
1433.09,1155
1433.35,1144
1433.62,1168
1433.89,1160
1434.15,1162
1434.42,1142
1434.69,1144
1434.95,1171
1435.22,1153
1435.49,1150
1435.75,1140
1436.02,1153
1436.29,1152
1436.55,1169
1436.82,1154
1437.09,1155
1437.35,1143
1437.62,1147
1437.88,1167
1438.15,1146
1438.42,1156
1438.68,1155
1438.95,1148
1439.22,1159
1439.48,1164
1439.75,1144
1440.02,1130
1440.28,1158
1440.55,1168
1440.81,1146
1441.08,1170
1441.35,1134
1441.61,1152
1441.88,1145
1442.15,1154
1442.41,1152
1442.68,1163
1442.94,1162
1443.21,1181
1443.48,1168.67
1443.74,1170.56
1444.01,1173.41
1444.27,1170.88
1444.54,1171.61
1444.81,1163.97
1445.07,1160.09
1445.34,1140
1445.6,1154
1445.87,1163
1446.13,1142
1446.4,1154
1446.67,1142
1446.93,1150
1447.2,1156
1447.46,1152
1447.73,1145
1447.99,1167
1448.26,1162
1448.53,1162
1448.79,1162
1449.06,1168
1449.32,1156
1449.59,1146
1449.85,1161
1450.12,1171
1450.39,1155
1450.65,1157
1450.92,1154
1451.18,1154
1451.45,1151
1451.71,1164
1451.98,1158
1452.24,1151
1452.51,1164
1452.77,1152
1453.04,1146
1453.3,1160
1453.57,1159
1453.84,1176
1454.1,1160
1454.37,1156
1454.63,1167
1454.9,1165
1455.16,1145
1455.43,1162
1455.69,1148
1455.96,1172
1456.22,1154
1456.49,1163
1456.75,1154
1457.02,1159
1457.28,1157
1457.55,1162
1457.81,1162
1458.08,1154
1458.34,1162
1458.61,1166
1458.87,1142
1459.14,1152
1459.4,1163
1459.67,1158
1459.93,1173
1460.2,1156
1460.46,1162
1460.73,1147
1460.99,1156
1461.26,1153
1461.52,1169
1461.79,1160
1462.05,1160
1462.32,1156
1462.58,1144
1462.85,1154
1463.11,1146
1463.38,1146
1463.64,1162
1463.91,1154
1464.17,1161
1464.43,1159
1464.7,1142
1464.96,1165
1465.23,1152
1465.49,1166
1465.76,1140
1466.02,1163
1466.29,1149
1466.55,1144
1466.81,1151
1467.08,1165
1467.34,1152
1467.61,1148
1467.87,1159
1468.14,1139
1468.4,1151
1468.66,1164
1468.93,1161
1469.19,1158
1469.46,1153
1469.72,1139
1469.99,1145
1470.25,1149
1470.51,1136
1470.78,1148
1471.04,1159
1471.31,1158
1471.57,1158
1471.84,1155
1472.1,1163
1472.36,1155
1472.63,1148
1472.89,1160
1473.15,1145
1473.42,1158
1473.68,1156
1473.95,1142
1474.21,1144
1474.47,1146
1474.74,1164
1475,1149
1475.27,1175
1475.53,1165
1475.79,1146
1476.06,1146
1476.32,1158
1476.59,1159
1476.85,1146
1477.11,1154
1477.38,1150
1477.64,1162
1477.9,1149
1478.17,1149
1478.43,1154
1478.69,1145
1478.96,1161
1479.22,1150
1479.48,1152
1479.75,1149
1480.01,1162
1480.28,1148
1480.54,1164
1480.8,1144
1481.07,1144
1481.33,1140
1481.59,1144
1481.86,1138
1482.12,1159
1482.38,1151
1482.65,1155
1482.91,1149
1483.17,1154
1483.44,1166
1483.7,1158
1483.96,1154
1484.23,1160
1484.49,1148
1484.75,1163
1485.02,1156
1485.28,1167
1485.54,1154
1485.81,1159
1486.07,1142
1486.33,1147
1486.59,1148
1486.86,1154
1487.12,1150
1487.38,1146
1487.65,1156
1487.91,1143
1488.17,1142
1488.44,1151
1488.7,1157
1488.96,1156
1489.22,1134
1489.49,1148
1489.75,1177
1490.01,1158
1490.28,1140
1490.54,1152
1490.8,1148
1491.06,1161
1491.33,1146
1491.59,1153
1491.85,1148
1492.11,1163
1492.38,1154
1492.64,1156
1492.9,1154
1493.17,1170
1493.43,1156
1493.69,1160
1493.95,1150
1494.21,1146
1494.48,1148
1494.74,1152
1495,1148
1495.27,1152
1495.53,1158
1495.79,1149
1496.05,1162
1496.31,1150
1496.58,1163
1496.84,1142
1497.1,1138
1497.36,1162
1497.63,1162
1497.89,1161
1498.15,1148
1498.41,1160
1498.68,1149
1498.94,1166
1499.2,1162
1499.46,1147
1499.72,1149
1499.99,1140
