Raman Shift (1/cm),Intensity (Counts)
1197.76,1597.02
1198.21,1604.75
1198.65,1592.53
1199.1,1604.92
1199.55,1598.39
1199.99,1596.46
1200.44,1579.88
1200.88,1575.66
1201.33,1603.54
1201.78,1577.66
1202.22,1611.14
1202.67,1586.13
1203.11,1592.99
1203.56,1588.25
1204,1596.1
1204.45,1594.39
1204.9,1572.21
1205.34,1598.04
1205.79,1589.69
1206.23,1595.41
1206.68,1602.07
1207.12,1591.1
1207.57,1581.84
1208.01,1593.14
1208.46,1596.81
1208.9,1580.04
1209.35,1612.85
1209.79,1584.57
1210.24,1586.47
1210.68,1570.16
1211.13,1565.69
1211.57,1586.94
1212.02,1597.4
1212.46,1596.33
1212.91,1599.06
1213.35,1589.4
1213.8,1586.45
1214.24,1592.24
1214.69,1598.7
1215.13,1608.39
1215.58,1594.84
1216.02,1606.09
1216.47,1609.45
1216.91,1606.63
1217.36,1606.2
1217.8,1611.51
1218.25,1619.74
1218.69,1615.51
1219.13,1623.75
1219.58,1611.59
1220.02,1608.4
1220.47,1593.23
1220.91,1592.02
1221.36,1631.55
1221.8,1654.21
1222.24,1637.09
1222.69,1634.31
1223.13,1650.76
1223.58,1641.31
1224.02,1592.98
1224.46,1629.3
1224.91,1675.41
1225.35,1652.19
1225.8,1668.63
1226.24,1647.9
1226.68,1659.95
1227.13,1654.37
1227.52,1662
1227.97,1634
1228.42,1648
1228.87,1671
1229.31,1691
1229.76,1679
1230.21,1698
1230.66,1694
1231.11,1728
1231.56,1686
1232.01,1694
1232.46,1737
1232.91,1720
1233.35,1765
1233.8,1744
1234.25,1743
1234.7,1748
1235.15,1750
1235.6,1766
1236.05,1775
1236.49,1796
1236.94,1784
1237.39,1803
1237.84,1849
1238.29,1898
1238.74,1889
1239.18,1888
1239.63,1914
1240.08,1890
1240.53,1978
1240.98,1989
1241.43,1984
1241.87,2010
1242.32,2017
1242.77,2062
1243.22,2058
1243.67,2061
1244.11,2089
1244.56,2091
1245.01,2137
1245.46,2087
1245.91,2152
1246.35,2184
1246.8,2126
1247.25,2168
1247.7,2200
1248.14,2224
1248.59,2176
1249.04,2230
1249.49,2213
1249.93,2196
1250.38,2189
1250.83,2216
1251.28,2181
1251.72,2141
1252.17,2116
1252.62,2107
1253.07,2037
1253.51,2028
1253.96,1952
1254.41,1961
1254.86,1946
1255.3,1915
1255.75,1856
1256.2,1847
1256.64,1854
1257.09,1804
1257.54,1774
1257.98,1757
1258.43,1777
1258.88,1776
1259.32,1734
1259.77,1708
1260.22,1744
1260.66,1694
1261.11,1727
1261.56,1734
1262.01,1698
1262.45,1706
1262.9,1726
1263.34,1699
1263.79,1720
1264.24,1670
1264.68,1740
1265.13,1773
1265.58,1714
1266.02,1759
1266.47,1792
1266.92,1798
1267.36,1835
1267.81,1869
1268.25,1900
1268.7,1935
1269.15,1954
1269.59,2067
1270.04,2096
1270.48,2226
1270.93,2302
1271.38,2484
1271.82,2664
1272.27,2994
1272.71,3159
1273.16,3492
1273.6,3719
1274.05,3857
1274.5,3856
1274.94,3717
1275.39,3578
1275.83,3266
1276.28,3020
1276.72,2830
1277.17,2689
1277.61,2500
1278.06,2378
1278.51,2288
1278.95,2143
1279.4,2040
1279.84,1996
1280.29,1901
1280.73,1866
1281.18,1798
1281.62,1767
1282.07,1777
1282.51,1738
1282.96,1714
1283.4,1698
1283.85,1659
1284.29,1671
1284.74,1660
1285.18,1660
1285.63,1648
1286.07,1646
1286.52,1634
1286.96,1604
1287.41,1632
1287.85,1595
1288.3,1620
1288.74,1634
1289.19,1602
1289.63,1609
1290.07,1596
1290.52,1597
1290.96,1574
1291.41,1617
1291.85,1578
1292.3,1564
1292.74,1584
1293.19,1624
1293.63,1597
1294.07,1603
1294.52,1599
1294.96,1584
1295.41,1588
1295.85,1610
1296.3,1570
1296.74,1611
1297.18,1568
1297.63,1593
1298.07,1602
1298.51,1603
1298.96,1565
1299.4,1580
1299.85,1606
1300.29,1588
1300.73,1618
1301.18,1605
1301.62,1573
1302.06,1606
1302.51,1580
1302.95,1573
1303.39,1534
1303.84,1588
1304.28,1560
1304.72,1618
1305.17,1575
1305.61,1584
1306.05,1566
1306.5,1600
1306.94,1596
1307.38,1579
1307.83,1576
1308.27,1574
1308.71,1593
1309.16,1584
1309.6,1593
1310.04,1570
1310.49,1574
1310.93,1581
1311.37,1560
1311.82,1590
1312.26,1582
1312.7,1560
1313.14,1583
1313.59,1560
1314.03,1587
1314.47,1587
1314.92,1573
1315.36,1578
1315.8,1562
1316.24,1587
1316.69,1586
1317.13,1570
1317.57,1563
1318.01,1586
1318.46,1587
1318.9,1595
1319.34,1594
1319.78,1580
1320.22,1595
1320.67,1580
1321.11,1572
1321.55,1588
1321.99,1588
1322.44,1596
1322.88,1587
1323.32,1604
1323.76,1604
1324.2,1596
1324.64,1578
1325.09,1575
1325.53,1607
1325.97,1580
1326.41,1590
1326.85,1578
1327.3,1566
1327.74,1570
1328.18,1589
1328.62,1592
1329.06,1580
1329.51,1558
1329.95,1582
1330.39,1581
1330.83,1614
1331.27,1620
1331.71,1590
1332.15,1598
1332.6,1589
1333.04,1594
1333.48,1579
1333.92,1536
1334.36,1612
1334.8,1574
1335.24,1604
1335.68,1582
1336.12,1566
1336.57,1580
1337.01,1601
1337.45,1588
1337.89,1600
1338.33,1576
1338.77,1580
1339.21,1560
1339.65,1576
1340.09,1582
1340.53,1599
1340.98,1585
1341.42,1590
1341.86,1596
1342.3,1604
1342.74,1547
1343.18,1584
1343.62,1583
1344.06,1592
1344.5,1582
1344.94,1597
1345.38,1574
1345.82,1600
1346.26,1570
1346.7,1607
1347.14,1584
1347.58,1602
1348.02,1607
1348.46,1600
1348.9,1618
1349.34,1605
1349.78,1610
1350.22,1612
1350.66,1629
1351.1,1612
1351.54,1616
1351.98,1632
1352.42,1639
1352.86,1641
1353.3,1648
1353.74,1671
1354.18,1659
1354.62,1653
1355.06,1692
1355.5,1718
1355.94,1730
1356.38,1742
1356.82,1749
1357.26,1752
1357.7,1788
1358.14,1772
1358.58,1804
1359.02,1826
1359.46,1842
1359.9,1858
1360.33,1857
1360.77,1881
1361.21,1854
1361.65,1842
1362.09,1804
1362.53,1810
1362.97,1774
1363.41,1772
1363.85,1750
1364.29,1740
1364.73,1732
1365.16,1735
1365.6,1724
1366.04,1695
1366.48,1640
1366.92,1710
1367.36,1701
1367.8,1630
1368.24,1690
1368.68,1632
1369.11,1616
1369.55,1643
1369.99,1663
1370.43,1613
1370.87,1633
1371.31,1630
1371.75,1614
1372.18,1645
1372.62,1609
1373.06,1597
1373.5,1610
1373.94,1609
1374.37,1619
1374.81,1584
1375.25,1602
1375.69,1580
1376.13,1598
1376.57,1573
1377,1608
1377.44,1573
1377.88,1588
1378.32,1594
1378.76,1582
1379.19,1586
1379.63,1578
1380.07,1590
1380.51,1574
1380.94,1611
1381.38,1587
1381.82,1576
1382.26,1532
1382.7,1613
1383.13,1588
1383.57,1580
1384.01,1546
1384.44,1591
1384.88,1566
1385.32,1588
1385.76,1565
1386.2,1570
1386.63,1576
1387.07,1544
1387.51,1593
1387.94,1576
1388.38,1548
1388.82,1566
1389.26,1549
1389.69,1572
1390.13,1558
1390.57,1566
1391,1561
1391.44,1552
1391.88,1594
1392.31,1579
1392.75,1574
1393.19,1560
1393.62,1577
1394.06,1562
1394.5,1574
1394.94,1582
1395.37,1560
1395.81,1586
1396.24,1572
1396.68,1565
1397.12,1565
1397.56,1550
1397.99,1552
1398.43,1568
1398.86,1568
1399.3,1575
1399.74,1562
1400.17,1562
1400.61,1600
1401.05,1550
1401.48,1569
1401.92,1562
1402.35,1575
1402.79,1556
1403.23,1566
1403.66,1582
1404.1,1578
1404.53,1558
1404.97,1580
1405.41,1560
1405.84,1580
1406.28,1572
1406.71,1580
1407.15,1562
1407.59,1568
1408.02,1564
1408.46,1551
1408.89,1562
1409.33,1566
1409.76,1565
1410.2,1567
1410.64,1574
1411.07,1553
1411.51,1594
1411.94,1571
1412.38,1576
1412.81,1548
1413.25,1590
1413.68,1562
1414.12,1580
1414.55,1554
1414.99,1585
1415.42,1575
1415.86,1562
1416.29,1582
1416.73,1564
1417.16,1603
1417.6,1563
1418.03,1550
1418.47,1607
1418.9,1584
1419.34,1565
1419.77,1566
1420.21,1566
1420.64,1551
1421.08,1562
1421.51,1590
1421.95,1593
1422.38,1563
1422.82,1578
1423.25,1592
1423.69,1578
1424.12,1561
1424.56,1580
1424.99,1570
1425.42,1564
1425.86,1570
1426.29,1580
1426.73,1607
1427.16,1594
1427.59,1596
1428.03,1563
1428.46,1568
1428.9,1596
1429.33,1574
1429.77,1566
1430.2,1569
1430.63,1580
1431.07,1578
1431.5,1540
1431.94,1576
1432.37,1556
1432.8,1623
1433.24,1593
1433.67,1556
1434.1,1572
1434.54,1590
1434.97,1578
1435.41,1589
1435.84,1594
1436.27,1596
1436.71,1607
1437.14,1599
1437.57,1585
1438.01,1610
1438.44,1597
1438.88,1604
1439.31,1623
1439.74,1570
1440.17,1634
1440.61,1610
1441.04,1576
1441.47,1598
1441.91,1595
1442.34,1585
1442.77,1594
1443.21,1624
1443.64,1591
1444.07,1599
1444.51,1637
1444.94,1623
1445.37,1630
1445.8,1607
1446.24,1628
1446.67,1609
1447.1,1610
1447.54,1625
1447.97,1641
1448.4,1628
1448.83,1628
1449.27,1638
1449.7,1653
1450.13,1652
1450.57,1637
1451,1689
1451.43,1661
1451.86,1697
1452.3,1764
1452.73,1882
1453.16,1976
1453.59,2066
1454.02,2092
1454.46,1993
1454.89,1819
1455.32,1744
1455.75,1742
1456.18,1728
1456.62,1727
1457.05,1708
1457.48,1724
1457.91,1732
1458.34,1723
1458.78,1731
1459.21,1753
1459.64,1726
1460.07,1747
1460.5,1733
1460.94,1738
1461.37,1718
1461.8,1683
1462.23,1688
1462.66,1705
1463.09,1684
1463.53,1696
1463.96,1678
1464.39,1709
1464.82,1669
1465.25,1705
1465.68,1667
1466.12,1695
1466.55,1671
1466.98,1666
1467.41,1622
1467.84,1664
1468.27,1688
1468.7,1663
1469.13,1658
1469.56,1685
1470,1662
1470.43,1667
1470.86,1658
1471.29,1652
1471.72,1656
1472.15,1662
1472.58,1628
1473.01,1652
1473.44,1662
1473.87,1612
1474.31,1635
1474.74,1590
1475.17,1598
1475.6,1608
1476.03,1628
1476.46,1643
1476.89,1628
1477.32,1628
1477.75,1622
1478.18,1652
1478.61,1634
1479.04,1612
1479.47,1639
1479.9,1631
1480.33,1640
1480.76,1651
1481.19,1659
1481.62,1657
1482.05,1620
1482.48,1662
1482.91,1629
1483.34,1604
1483.77,1653
1484.2,1638
1484.63,1665
1485.06,1632
1485.49,1669
1485.92,1638
1486.35,1656
1486.78,1637
1487.21,1629
1487.64,1633
1488.07,1642
1488.5,1653
1488.93,1646
1489.36,1662
1489.79,1640
1490.22,1668
1490.65,1663
1491.08,1618
1491.51,1664
1491.94,1656
1492.37,1640
1492.8,1640
1493.23,1666
1493.66,1654
1494.09,1668
1494.51,1621
1494.94,1665
1495.37,1624
1495.8,1623
1496.23,1636
1496.66,1642
1497.09,1620
1497.52,1631
1497.95,1646
1498.38,1626
1498.81,1644
1499.23,1649
1499.66,1610
